sr_number,sr_type,sr_short_code,owner_department,status,origin,created_date,last_modified_date,closed_date,street_address,city,state,zip_code,street_number,street_direction,street_name,street_type,duplicate,legacy_record,legacy_sr_number,parent_sr_number,community_area,ward,electrical_district,electricity_grid,police_sector,police_district,police_beat,precinct,sanitation_division_days,x_coordinate,y_coordinate,latitude.x,longitude.x,location,bldg_id,latitude.y,longitude.y,complaint_violation,bldg_sq_fo,shape_area,stories,year_built,bldg_condi,graffiti_address,one_light_address,pot_holes_address,all_lights_address,tree_trims_address,tree_debris_address,alley_lights_address,garbage_carts_address,sanitation_code_address,rodent_baiting_address,abandoned_vehicles_address,abandoned_buildings_address,graffiti_community,one_light_community,pot_holes_community,all_lights_community,tree_trims_community,tree_debris_community,alley_lights_community,garbage_carts_community,sanitation_code_community,rodent_baiting_community,abandoned_vehicles_community,abandoned_buildings_community,hardship_index,complaint_violations,permit_violations,periodic_violations,registration_violations,logistic_probs,logistic_preds,lda_probs,lda_preds,gbm_probs,gbm_preds,log_rank,lda_rank,gbm_rank
sr19-00003752,building violation,bba,,open,phone call,2019-01-02,01/16/2019 11:24:43 pm,,230 e ontario st,NA,NA,60611,230,e,ontario,st,TRUE,FALSE,NA,sr18-00211998,8,42,5,q021,3,18,1834,35,tuesday,1178080.143,1904645.359,41.893664,-87.621419,"(41.893664, -87.621419)",343329,41.89348368,-87.62188277,0,0.775915104,1.575990453,26.48462478,42.81949903,sound,0,0,0.693147181,0,0,0.693147181,0,0,0.693147181,1.609437912,0,0,3.571380697,1.386729223,3.095844504,0.782171582,0.432975871,0.059316354,0.161193029,0.293230563,0.422922252,1.201407507,0.292225201,0.014075067,-47.89042715,3.33220451,0,1.098612289,0,0.255845885,1,0.979412292,1,0.183520428,1,0.993369684,0.998857558,0.988754219
sr19-00003893,no building permit and construction violation,bbd,,completed,internet,2019-01-02,01/16/2019 11:24:37 pm,01/15/2019 01:49:22 pm,908 w madison st,NA,NA,60607,908,w,madison,st,FALSE,FALSE,NA,,28,25,7,n022,2,12,1224,16,friday,1170329.941,1900316.537,41.881959,-87.650009,"(41.881959, -87.650009)",821330,41.88195875,-87.65000783,0,2.74999613,2.890696071,8.48462478,-27.18050097,sound,2.197224577,1.945910149,1.386294361,0.693147181,0.693147181,0,0,0,0.693147181,0.693147181,0,0,3.245526265,1.289397729,2.003078699,0.86357514,0.6142005,0.133730999,0.266115066,0.55339619,0.380219357,0.833750241,0.388493362,0.043679046,-33.89042715,0,0,2.63905733,0,0.150353327,1,0.529610166,1,0.086290202,1,0.976991224,0.982036662,0.938052656
sr19-00004324,building violation,bba,,completed,phone call,2019-01-02,01/16/2019 11:24:06 pm,01/08/2019 08:08:36 pm,7423 s coles ave,NA,NA,60649,7423,s,coles,ave,FALSE,FALSE,NA,,43,7,12,w039,3,3,334,9,friday,1195369.133,1856504.628,41.761153,-87.559516,"(41.761153, -87.559516)",585772,41.76114374,-87.55965247,0,1.423766009,0.610257038,1.48462478,-13.18050097,sound,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0.229452055,1.484961286,1.128499107,0.702352591,0.709350804,0.402173913,0.535586659,0.745235259,0.432846933,0.254318046,0.355122096,0.171083979,6.109572851,0,0,0,0,0.038643463,1,0.022461606,1,0.039139872,1,0.836651607,0.812490004,0.84323311
sr19-00004480,building violation,bba,,completed,phone call,2019-01-02,01/16/2019 11:23:37 pm,01/11/2019 04:54:27 pm,7408 s harvard ave,NA,NA,60621,7408,s,harvard,ave,FALSE,FALSE,NA,,69,6,12,p039,3,7,731,17,tuesday,1175157.294,1855769.149,41.75961,-87.633615,"(41.75961, -87.633615)",592706,41.75959989,-87.63345785,0,0.383507235,-0.360858927,0.48462478,-40.18050097,needs major repair,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0.105430867,1.162787476,0.853006373,0.632169576,0.604045442,0.37364921,0.35231366,0.751593239,0.38182322,0.338875035,0.298974785,0.221806595,17.10957285,0,0,0,0,0.037178533,1,0.021673233,1,0.027204135,1,0.82711118,0.807027055,0.754043724
sr19-00006932,building violation,bba,,open,phone call,2019-01-02,01/16/2019 11:24:12 pm,,7437 s paxton ave,NA,NA,60649,7437,s,paxton,ave,FALSE,FALSE,NA,,43,7,12,v039,3,3,333,4,friday,1192257.121,1855911.903,41.759603,-87.570941,"(41.759603, -87.570941)",878916,41.75964675,-87.57109533,0,0.247797983,0.512916946,1.48462478,-12.18050097,sound,0,1.945910149,0,0.693147181,0,0.693147181,1.386294361,0,0,0,0,0,0.229452055,1.484961286,1.128499107,0.702352591,0.709350804,0.402173913,0.535586659,0.745235259,0.432846933,0.254318046,0.355122096,0.171083979,6.109572851,3.688879454,0,0,0,0.196279357,1,0.687409502,1,0.1461786,1,0.987034325,0.989491613,0.978713195
sr19-00004661,no building permit and construction violation,bbd,,open,alderman's office,2019-01-02,01/16/2019 11:23:12 pm,,536 w arlington pl,NA,NA,60614,536,w,arlington,pl,FALSE,FALSE,NA,,7,43,4,o016,3,19,1935,37,wednesday,1172167.358,1916772.809,41.927075,-87.642775,"(41.927075, -87.642775)",862414,41.92685646,-87.64270527,1,0.493931052,1.907183274,2.48462478,0.819499028,sound,0.693147181,0,0,0,0,0,0,0,2.397895273,2.564949357,0,0,1.88307888,0.551017812,1.08307888,0.325826972,0.541094148,0.09173028,0.179643766,0.526844784,0.525699746,1.248727735,0.222391858,0.010941476,-46.89042715,0.693147181,0,3.135494216,0,0.193181386,1,0.780150087,1,0.255999797,1,0.986546191,0.992846238,0.996171782
sr19-00004715,building violation,bba,,open,phone call,2019-01-02,01/16/2019 11:24:50 pm,,2316 w van buren st,NA,NA,60612,2316,w,van buren,st,FALSE,FALSE,NA,,28,27,7,k023,2,12,1225,18,friday,1160990.842,1898183.694,41.876305,-87.684361,"(41.876305, -87.684361)",362964,41.87622063,-87.68455872,0,0.475581914,1.011630419,-1.51537522,-17.18050097,unknown,1.945910149,1.945910149,2.197224577,2.302585093,0,0,0,0,1.098612289,1.386294361,0,0,3.245526265,1.289397729,2.003078699,0.86357514,0.6142005,0.133730999,0.266115066,0.55339619,0.380219357,0.833750241,0.388493362,0.043679046,-33.89042715,0.693147181,0,0,0,0.070313143,1,0.105307143,1,0.146487057,1,0.924835644,0.914381264,0.978817054
sr19-00004773,building violation,bba,,open,internet,2019-01-02,01/16/2019 11:24:50 pm,,2916 n kildare ave,NA,NA,60641,2916,n,kildare,ave,FALSE,FALSE,NA,,20,31,3,f015,2,25,2523,26,friday,1147021.832,1919142.175,41.934096,-87.735114,"(41.934096, -87.735114)",234839,41.93409561,-87.73511328,0,-0.515588693,-0.230474393,-0.51537522,-1.180500972,sound,0,0,0,0,0.693147181,0,0,0,0,1.098612289,0,0,2.615384615,0.561408083,0.691264668,0.293350717,0.4863103,0.112646675,0.312907432,0.549674055,0.288657106,0.450325945,0.396349413,0.028943937,22.10957285,0,0,0,0,0.016091633,0,0.006252997,0,0.013572485,0,0.467306434,0.327870385,0.334560939
sr19-00004821,building violation,bba,,completed,phone call,2019-01-02,01/16/2019 11:23:46 pm,01/04/2019 06:19:33 pm,1634 w garfield blvd,NA,NA,60609,1634,w,garfield,blvd,FALSE,FALSE,NA,,61,16,11,l034,3,9,932,10,wednesday,1166228.335,1868317.023,41.794237,-87.665982,"(41.794237, -87.665982)",483764,41.79412037,-87.66594151,1,0.86706078,0.294668183,0.48462478,-25.18050097,needs minor repair,0,1.098612289,0.693147181,0,1.386294361,0,0,0,0,0,1.609437912,0,1.742095328,0.797781973,0.722510618,0.449032563,0.469915054,0.175318546,0.266517225,0.643817839,0.230651251,0.521236432,0.263921661,0.204931571,42.10957285,0,0,0,0,0.039486361,1,0.020610662,1,0.029386156,1,0.84162019,0.799162902,0.779187828
sr19-00005177,building violation,bba,,open,internet,2019-01-02,01/16/2019 11:23:16 pm,,1814 n fremont st,NA,NA,60614,1814,n,fremont,st,FALSE,FALSE,NA,,7,43,5,n018,1,18,1813,23,wednesday,1169946.422,1912081.904,41.914252,-87.651073,"(41.914252, -87.651073)",294433,41.91425202,-87.65107253,0,-0.205295174,-0.386685677,-0.51537522,-38.18050097,sound,0,0,0.693147181,0,0.693147181,0,0,0,0,0.693147181,0,0,1.88307888,0.551017812,1.08307888,0.325826972,0.541094148,0.09173028,0.179643766,0.526844784,0.525699746,1.248727735,0.222391858,0.010941476,-46.89042715,0,0,0,0,0.012710032,0,0.003926972,0,0.011085102,0,0.286310433,0.024477333,0.188767721
sr19-00005196,building violation,bba,,open,internet,2019-01-02,01/16/2019 11:23:12 pm,,3028 n oketo ave,NA,NA,60707,3028,n,oketo,ave,FALSE,FALSE,NA,,17,29,3,x115,1,25,2511,29,monday,1126094.05,1919425.856,41.935249,-87.812018,"(41.935249, -87.812018)",231427,41.93524902,-87.81201755,0,0.760946488,0.351878626,0.48462478,-3.180500972,sound,0,0,0,0,1.098612289,0,0,0,0,0,0,0,0.418301745,0.509977457,0.672288553,0.210069299,0.605994823,0.167821658,0.217249729,0.517909326,0.096184353,0.272188361,0.374050263,0.014360858,-20.89042715,0,0,0,0,0.013902657,0,0.007987581,0,0.016576967,0,0.355345069,0.503611154,0.501503869
sr19-00005217,building violation,bba,,completed,phone call,2019-01-02,01/16/2019 11:24:03 pm,01/08/2019 12:54:13 pm,6417 s saint lawrence ave,NA,NA,60637,6417,s,saint lawrence,ave,FALSE,FALSE,NA,,42,20,12,r037,1,3,312,33,monday,1181425.824,1862517.193,41.777985,-87.610433,"(41.777985, -87.610433)",536133,41.77798501,-87.61043238,0,0.359533484,-0.114957667,0.48462478,-31.18050097,needs minor repair,0,0,0,0,1.791759469,1.791759469,0.693147181,0,0,0,0,0.693147181,0.225786164,1.411949686,0.880188679,0.761006289,0.648742138,0.289622642,0.396855346,0.617610063,0.425786164,0.286163522,0.389308176,0.258805031,9.109572851,0,0,0,0,0.041911366,1,0.022382983,1,0.034010066,1,0.854826816,0.811904243,0.81716259
sr19-00005419,building violation,bba,,open,phone call,2019-01-02,01/16/2019 11:23:26 pm,,7401 w addison st,NA,NA,60634,7401,w,addison,st,FALSE,FALSE,NA,,17,38,3,x114,3,16,1631,6,monday,1126085.345,1922985.065,41.945016,-87.811971,"(41.945016, -87.811971)",189482,41.94506053,-87.81188571,0,-0.310486327,0.233918678,-1.51537522,18.81949903,unknown,2.197224577,0,0,0,0.693147181,0,0,1.098612289,0,0,0,0,0.418301745,0.509977457,0.672288553,0.210069299,0.605994823,0.167821658,0.217249729,0.517909326,0.096184353,0.272188361,0.374050263,0.014360858,-20.89042715,0.693147181,0,0,0,0.021901658,0,0.019328903,1,0.038366814,1,0.63738277,0.788671133,0.839748663
sr19-00005562,building violation,bba,311 city services,open,phone call,2019-01-02,01/16/2019 11:24:40 pm,,3466 s archer ave,NA,NA,60608,3466,s,archer,ave,FALSE,FALSE,NA,,59,12,8,k029,1,9,912,8,thursday,1163110.298,1881715.162,41.831069,-87.677041,"(41.831069, -87.677041)",417588,41.83093125,-87.67700309,0,-0.476847865,0.237032191,0.48462478,-26.18050097,sound,4.406719247,0,1.386294361,0,0,0.693147181,0.693147181,0,0,0,0,0,7.604498594,0.631052796,0.850984067,0.420181193,0.664792252,0.119025305,0.408934708,0.540456107,0.175882537,0.371134021,0.505467042,0.037800687,12.10957285,1.386294361,0,0,0,0.048105223,1,0.04660834,1,0.060732118,1,0.87979436,0.875324298,0.901565145
sr19-00005563,building violation,bba,,open,phone call,2019-01-02,01/16/2019 11:24:12 pm,,711 w belmont ave,NA,NA,60657,711,w,belmont,ave,FALSE,FALSE,NA,,6,44,4,o015,3,19,1934,21,wednesday,1170881.52,1921388.616,41.93977,-87.647365,"(41.93977, -87.647365)",208572,41.93989938,-87.64733231,0,-0.294526308,1.142296016,4.48462478,-1.180500972,sound,1.791759469,0,0,0,0,0,0,0,0,0,0,0,2.548883428,0.524308153,0.993268512,0.228870606,0.636179079,0.098728497,0.189870713,0.503899989,0.308259429,1.360188054,0.256544503,0.009936959,-43.89042715,0,0,4.158883083,0,0.04480181,1,0.220214614,1,0.092865482,1,0.867900504,0.947730176,0.944961313
sr19-00005581,building violation,bba,,open,alderman's office,2019-01-02,01/16/2019 11:24:50 pm,,1947 n bissell st,NA,NA,60614,1947,n,bissell,st,FALSE,FALSE,NA,,7,43,5,n018,1,18,1813,11,wednesday,1169730.772,1913198.776,41.917321,-87.651833,"(41.917321, -87.651833)",286796,41.91732121,-87.65198003,0,1.168729094,0.275441064,1.48462478,-43.18050097,sound,0.693147181,0,0,0,1.386294361,0,0,0.693147181,0.693147181,0.693147181,0,0,1.88307888,0.551017812,1.08307888,0.325826972,0.541094148,0.09173028,0.179643766,0.526844784,0.525699746,1.248727735,0.222391858,0.010941476,-46.89042715,0,0,0,0,0.025918733,0,0.012642155,0,0.027884347,1,0.709204964,0.688362673,0.763520798
sr19-00005673,building violation,bba,,open,internet,2019-01-02,01/16/2019 11:24:12 pm,,822 w belmont ave,NA,NA,60657,822,w,belmont,ave,FALSE,FALSE,NA,,6,44,4,n014,2,19,1924,34,wednesday,1170072.722,1921515.537,41.940136,-87.650333,"(41.940136, -87.650333)",864721,41.94007818,-87.65020382,0,0.436237736,1.495662279,-1.51537522,-28.18050097,unknown,3.401197382,1.098612289,0.693147181,0,0,0,0,0,0,0,0,0,2.548883428,0.524308153,0.993268512,0.228870606,0.636179079,0.098728497,0.189870713,0.503899989,0.308259429,1.360188054,0.256544503,0.009936959,-43.89042715,0,0.693147181,2.944438979,0,0.052135894,1,0.101675958,1,0.048033985,1,0.891746378,0.912883627,0.872532586
sr19-00005888,building violation,bba,,open,internet,2019-01-02,01/16/2019 11:24:19 pm,,3925 n pacific ave,NA,NA,60634,3925,n,pacific,ave,FALSE,FALSE,NA,,17,38,3,w113,3,16,1631,27,monday,1122063.567,1925235.737,41.951258,-87.826705,"(41.951258, -87.826705)",164199,41.95124069,-87.82680039,1,-0.279637695,-0.104572581,0.48462478,19.81949903,sound,0,0,0.693147181,0,0.693147181,0,0,1.098612289,0,0.693147181,0,0,0.418301745,0.509977457,0.672288553,0.210069299,0.605994823,0.167821658,0.217249729,0.517909326,0.096184353,0.272188361,0.374050263,0.014360858,-20.89042715,0,0,0,0,0.010059039,0,0.005674027,0,0.011230481,0,0.1284603,0.240884873,0.194334528
sr19-00005930,no building permit and construction violation,bbd,,completed,phone call,2019-01-02,01/16/2019 11:24:47 pm,01/14/2019 02:40:54 pm,1909 w 21st st,NA,NA,60608,1909,w,21st,st,FALSE,FALSE,NA,,31,25,7,l026,3,12,1234,22,friday,1163907.15,1890021.282,41.853846,-87.673883,"(41.853846, -87.673883)",384235,41.8539322,-87.67386646,0,-0.181197623,-0.515029652,0.48462478,-60.18050097,needs minor repair,0.693147181,0,0,0,1.386294361,0,0,0,0,0,0,0,7.549120795,1.023126911,1.03440367,0.662844037,0.43883792,0.07396789,0.368119266,0.492928135,0.25133792,0.340405199,0.377102446,0.049311927,27.10957285,0,0,0,0,0.026509999,0,0.010637196,0,0.018621035,0,0.718074466,0.629981825,0.584012048
sr19-00006022,no building permit and construction violation,bbd,,open,phone call,2019-01-02,01/16/2019 11:24:47 pm,,1937 n normandy ave,NA,NA,60707,1937,n,normandy,ave,FALSE,FALSE,NA,,25,29,6,z118,1,25,2513,43,tuesday,1131516.91,1912311.384,41.915634,-87.792254,"(41.915634, -87.792254)",292930,41.91563382,-87.79225288,0,-0.011856777,-0.243864604,-0.51537522,23.81949903,sound,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0.291315906,0.830305716,0.749556934,0.490031015,0.603289765,0.423072663,0.392334958,0.970591493,0.283285335,0.446665928,0.294915817,0.117634027,24.10957285,0,0,0,0,0.017388336,0,0.007668514,0,0.014026223,0,0.518126396,0.481165291,0.374136158
sr19-00006088,building violation,bba,,completed,web,2019-01-02,01/16/2019 11:24:28 pm,01/03/2019 09:15:31 pm,6726 n seeley ave,NA,NA,60645,6726,n,seeley,ave,FALSE,FALSE,NA,,2,50,2,k006,1,24,2412,13,tuesday,1161326.703,1944764.337,42.004118,-87.681828,"(42.004118, -87.681828)",16477,42.00410745,-87.68168669,1,0.163952835,0.458706312,0.48462478,25.81949903,sound,0,0.693147181,0.693147181,0,0,1.098612289,0,1.609437912,0,2.079441542,0,0,1.668608886,0.533243159,1.224326293,0.258974092,0.698470503,0.324315888,0.222973676,0.652169389,0.261055041,1.323379461,0.503381542,0.011861409,-2.890427149,0,0.693147181,0,0,0.013979253,0,0.006119463,0,0.014590695,0,0.359698811,0.308099912,0.405753752
sr19-00006082,building violation,bba,,completed,phone call,2019-01-02,01/18/2019 04:00:22 pm,01/18/2019 04:00:13 pm,2711 s kildare ave,NA,NA,60623,2711,s,kildare,ave,FALSE,FALSE,NA,,30,22,8,f028,3,10,1031,20,friday,1148229.508,1885557.396,41.841912,-87.731542,"(41.841912, -87.731542)",401284,41.84193872,-87.73163472,0,0.209274701,-0.123268226,0.48462478,-20.18050097,sound,0,0,0,0,0.693147181,0,0,0,0,0,0.693147181,0,5.013205155,0.70832453,0.774878513,0.370800761,0.601521234,0.106169449,0.282484682,0.59011198,0.176526516,0.384956687,0.322945278,0.046693429,47.10957285,0,0,0,0,0.018298463,0,0.007197325,0,0.01671588,0,0.547173495,0.440720777,0.506134912
sr19-00006103,no building permit and construction violation,bbd,,open,phone call,2019-01-02,01/16/2019 11:24:12 pm,,5941 w patterson ave,NA,NA,60634,5941,w,patterson,ave,FALSE,FALSE,NA,,15,36,3,b013,3,16,1633,14,tuesday,1135913.587,1923588.961,41.946503,-87.775831,"(41.946503, -87.775831)",182941,41.94658037,-87.77573392,1,-0.638191015,-0.271745132,0.48462478,-4.180500972,sound,0,0,0,0,0,0,0,0,0,0,0,0,1.167142559,0.613831047,0.733407619,0.302040532,0.560554356,0.20871927,0.268403092,0.536736542,0.154328296,0.477749147,0.436729577,0.013162476,-13.89042715,1.945910149,0,0,0,0.03330321,1,0.069199648,1,0.048257731,1,0.795955756,0.895308719,0.873302176
sr19-00006143,no building permit and construction violation,bbd,,completed,internet,2019-01-02,01/16/2019 11:23:37 pm,01/15/2019 01:53:55 pm,911 n saint louis ave,NA,NA,60651,911,n,saint louis,ave,FALSE,FALSE,NA,,23,27,5,h020,2,11,1121,3,thursday,1152949.538,1905923.865,41.897708,-87.713681,"(41.897708, -87.713681)",336143,41.89770784,-87.71367992,0,-0.054197932,-0.252244541,0.48462478,-20.18050097,needs minor repair,0,0,0,0,0,0,0,0.693147181,0,0,0,0,1.270446993,0.777360918,0.717654625,0.459641977,0.58880909,0.178368528,0.414299496,1.062814878,0.365526852,0.658698682,0.381820131,0.160252975,36.10957285,0,0,0,0,0.032707971,1,0.014497191,0,0.024258564,1,0.79054266,0.725899154,0.705274965
sr19-00006212,no building permit and construction violation,bbd,,open,phone call,2019-01-02,01/16/2019 11:24:34 pm,,3446 s prairie ave,NA,NA,60616,3446,s,prairie,ave,FALSE,FALSE,NA,,35,3,9,q029,1,2,211,7,tuesday,1178418.1,1882003.642,41.831526,-87.620867,"(41.831526, -87.620867)",416867,41.83147567,-87.62070493,1,0.338516949,-0.057841053,-1.51537522,-30.18050097,unknown,0,0,0,0,0.693147181,0,0,0,1.386294361,0,0,1.098612289,0.531947652,1.37182448,1.421862972,0.802155504,0.98691301,0.218629715,0.170900693,0.442648191,0.377213241,0.401077752,0.44495766,0.109314858,-1.890427149,2.197224577,0,0,0,0.146779267,1,0.428225526,1,0.114089572,1,0.975857091,0.974862128,0.962347198
sr19-00006271,building violation,bba,,completed,phone call,2019-01-02,01/16/2019 11:24:37 pm,01/14/2019 03:25:47 pm,4203 s langley ave,NA,NA,60653,4203,s,langley,ave,FALSE,FALSE,NA,,38,4,9,r031,1,2,214,18,tuesday,1181696.894,1877241.839,41.818384,-87.608985,"(41.818384, -87.608985)",429751,41.81841863,-87.60907903,0,-0.006844235,0.389092492,1.48462478,-34.18050097,needs minor repair,0.693147181,1.791759469,1.386294361,2.48490665,0.693147181,0.693147181,0,0,0,0.693147181,0.693147181,0,0.351791531,0.780311256,0.985884908,0.514296055,0.851610568,0.399927615,0.326094824,0.653275425,0.382193268,0.574375679,0.463264567,0.143684401,8.109572851,2.944438979,0,0,0,0.200640805,1,0.54099293,1,0.140299672,1,0.98770525,0.982659812,0.976376383
sr19-00006275,building violation,bba,,completed,phone call,2019-01-02,01/16/2019 11:23:16 pm,01/11/2019 08:23:26 pm,7937 s wood st,NA,NA,60620,7937,s,wood,st,FALSE,FALSE,NA,,71,17,11,l041,1,6,611,4,thursday,1165818.251,1851915.94,41.74924,-87.667952,"(41.74924, -87.667952)",620455,41.74918742,-87.66811744,0,1.585701809,0.566649468,1.48462478,-0.180500972,sound,0,2.079441542,0,0,0,0,0,0,0,0,0,0,0.110977288,1.093943565,0.77279766,0.532518926,0.596180317,0.344459738,0.410099794,0.84901927,0.345320028,0.400550585,0.233052306,0.155282175,25.10957285,0,0,0,0,0.032444419,1,0.017459133,1,0.033049713,1,0.787973205,0.769179,0.807724983
sr19-00006292,building violation,bba,,open,alderman's office,2019-01-02,01/16/2019 11:24:03 pm,,1059 n damen ave,NA,NA,60622,1059,n,damen,ave,FALSE,FALSE,NA,,24,2,5,l020,1,12,1212,4,friday,1162951.642,1907291.538,41.901257,-87.676906,"(41.901257, -87.676906)",326415,41.90132951,-87.67705815,0,1.140359785,0.202101489,1.48462478,-38.18050097,needs minor repair,2.564949357,0.693147181,0,0,0,0,0,0.693147181,1.098612289,0.693147181,0.693147181,0,4.069444444,0.684064327,0.947880117,0.320833333,0.534868421,0.105409357,0.236695906,0.598903509,0.327923977,0.799122807,0.372076023,0.027266082,-38.89042715,0,0,0,0,0.047798587,1,0.03925945,1,0.047039093,1,0.878803552,0.86518357,0.869788648
sr19-00006470,building violation,bba,,completed,mobile device,2019-01-02,01/16/2019 11:23:20 pm,01/16/2019 10:25:41 pm,5944 w 65th st,NA,NA,60638,5944,w,65th,st,FALSE,FALSE,NA,,64,13,10,b037,1,8,812,45,tuesday,1137729.061,1860964.079,41.774619,-87.770666,"(41.774619, -87.770666)",552991,41.77432873,-87.77070336,0,1.921047408,2.049369102,-0.51537522,-10.18050097,sound,1.791759469,0,0,0,0,0,0,0,0,0,0,0,0.439270354,0.77176331,0.717336497,0.306688418,0.234761975,0.086756637,0.585199466,0.457808097,0.100697019,0.662019872,0.319738989,0.008304909,-19.89042715,0,0,0,0,0.032167222,1,0.015568105,1,0.026118473,1,0.785239653,0.744176144,0.731663291
sr19-00006518,building violation,bba,,open,internet,2019-01-02,01/16/2019 11:23:53 pm,,3740 w lyndale st,NA,NA,60647,3740,w,lyndale,st,FALSE,FALSE,NA,,22,35,3,g017,2,25,2525,21,monday,1150900.353,1914763.642,41.922005,-87.720976,"(41.922005, -87.720976)",272445,41.92191889,-87.72099967,1,0.027557191,-0.301784798,0.48462478,-24.18050097,needs minor repair,0,0,0,0,0.693147181,0,0,1.609437912,0.693147181,1.098612289,0,0,4.433376233,0.603432003,0.998198198,0.324066924,0.509309309,0.159330759,0.244530245,0.642728443,0.342857143,1.062548263,0.415444015,0.032175032,-25.89042715,0,0,0,0,0.022672423,0,0.014015936,0,0.029288788,1,0.652591785,0.71699434,0.778454588
sr19-00006650,building violation,bba,,open,phone call,2019-01-02,01/16/2019 11:24:37 pm,,4224 w 31st st,NA,NA,60623,4224,w,31st,st,FALSE,FALSE,NA,,30,22,8,f028,3,10,1031,24,friday,1148590.144,1883781.037,41.837031,-87.730264,"(41.837031, -87.730264)",410059,41.8369238,-87.7303689,0,-0.006844235,0.333370049,-1.51537522,-25.18050097,unknown,3.091042453,1.609437912,2.890371758,0.693147181,1.609437912,0,0.693147181,0,0.693147181,1.609437912,0,0,5.013205155,0.70832453,0.774878513,0.370800761,0.601521234,0.106169449,0.282484682,0.59011198,0.176526516,0.384956687,0.322945278,0.046693429,47.10957285,1.098612289,0,0,0,0.076056209,1,0.091235273,1,0.106015598,1,0.931846082,0.908037597,0.956520746
sr19-00006835,no building permit and construction violation,bbd,,open,phone call,2019-01-02,01/16/2019 11:23:56 pm,,2430 s kedzie ave,NA,NA,60623,2430,s,kedzie,ave,FALSE,FALSE,NA,,30,12,8,h027,2,10,1024,14,friday,1155323.08,1887548.438,41.847236,-87.705457,"(41.847236, -87.705457)",393399,41.84723637,-87.70545581,0,-0.006844235,1.347283605,-1.51537522,-25.18050097,unknown,3.465735903,0,1.098612289,0,0,0,0,0,0,0,0,0,5.013205155,0.70832453,0.774878513,0.370800761,0.601521234,0.106169449,0.282484682,0.59011198,0.176526516,0.384956687,0.322945278,0.046693429,47.10957285,0,0,0,0,0.038815856,1,0.01461476,0,0.035380669,1,0.837692268,0.728171574,0.825178377
